470000000
476000000
482000000
485000000
488000000
494000000
500000000
506000000
512000000
518000000
521000000
524000000
530000000
536000000
542000000
548000000
554000000
551000000
560000000
566000000
569000000
572000000
575000000
578000000
584000000
590000000
596000000
599000000
602000000
608000000
614000000
620000000
626000000
629000000
632000000
638000000
641000000
644000000
650000000
653000000
656000000
662000000
668000000
671000000
674000000
680000000
683000000
686000000
692000000
695000000
698000000
704000000
710000000
716000000
722000000
728000000
734000000
740000000
746000000
752000000
758000000
764000000
770000000
776000000
782000000
788000000
794000000
